date,variant,omicron,lineage,omicron_time
2021-07-20,Delta,Other,AY.43,Other
2021-07-17,Delta,Other,AY.43,Other
2021-07-22,Delta,Other,AY.125,Other
2021-07-22,Delta,Other,AY.43,Other
2021-07-20,Delta,Other,AY.43,Other
2021-07-16,Delta,Other,AY.125,Other
2021-07-12,Delta,Other,B.1.617.2,Other
2021-07-07,Delta,Other,B.1.617.2,Other
2021-07-06,Delta,Other,AY.43,Other
2021-07-22,Delta,Other,AY.43,Other
2021-07-07,Delta,Other,AY.43,Other
2021-04-13,B.1,Other,B.1,Other
2021-04-13,Beta,Other,B.1.351,Other
2021-04-13,Other,Other,A,Other
2021-04-13,Zeta/P2,Other,P.2,Other
2021-07-23,Delta,Other,AY.43,Other
2021-07-24,Delta,Other,AY.98.1,Other
2021-07-22,Delta,Other,AY.43,Other
2021-07-23,Delta,Other,AY.43,Other
2021-07-20,Gamma/P1,Other,P.1.7,Other
2021-07-10,Delta,Other,AY.42,Other
2021-07-10,Delta,Other,AY.71,Other
2021-07-22,Delta,Other,AY.43,Other
2021-07-22,Delta,Other,AY.43,Other
2021-07-19,Delta,Other,AY.5,Other
2021-07-20,Delta,Other,AY.43,Other
2021-07-19,Delta,Other,AY.43,Other
2021-07-24,Delta,Other,AY.43,Other
2021-07-23,Delta,Other,AY.43,Other
2021-07-21,Delta,Other,AY.43,Other
2021-07-25,Delta,Other,AY.43,Other
2021-07-23,Delta,Other,AY.7,Other
2021-07-20,Delta,Other,AY.43,Other
2021-07-20,Delta,Other,AY.43,Other
2021-07-19,Delta,Other,AY.43,Other
2021-07-19,Delta,Other,AY.42,Other
2021-07-19,Delta,Other,AY.43,Other
2021-07-20,Delta,Other,AY.43,Other
2021-07-22,Delta,Other,AY.43,Other
2021-07-24,Delta,Other,AY.43,Other
2021-07-25,Delta,Other,AY.98.1,Other
2021-08-02,Delta,Other,AY.42,Other
2021-08-02,Delta,Other,AY.43,Other
2021-08-02,Delta,Other,AY.5,Other
2021-07-22,Delta,Other,AY.43,Other
2021-07-23,Delta,Other,B.1.617.2,Other
2021-07-19,Delta,Other,AY.43,Other
2021-07-22,Delta,Other,AY.43,Other
2021-07-25,Delta,Other,AY.43,Other
2021-07-21,Delta,Other,AY.43,Other
2021-07-20,Delta,Other,AY.43,Other
2021-07-20,Delta,Other,AY.43,Other
2021-07-20,Delta,Other,AY.43,Other
2021-07-20,Delta,Other,AY.42,Other
2021-07-24,Delta,Other,AY.42,Other
2021-07-24,Delta,Other,AY.125,Other
2021-07-24,Delta,Other,AY.5.4,Other
2021-07-22,Delta,Other,AY.53,Other
2021-07-21,Delta,Other,AY.6,Other
2021-07-21,Delta,Other,AY.4,Other
2021-07-21,Delta,Other,AY.43,Other
2021-07-21,Delta,Other,AY.43,Other
2021-07-19,Delta,Other,AY.43,Other
2021-07-23,Delta,Other,AY.43,Other
2021-07-22,Delta,Other,AY.43,Other
2021-07-19,Delta,Other,AY.43,Other
2021-07-23,Delta,Other,AY.125,Other
2021-07-19,Delta,Other,AY.125,Other
2021-07-19,Delta,Other,AY.43,Other
2021-07-19,Delta,Other,AY.43,Other
2021-07-19,Delta,Other,AY.43,Other
2021-07-20,Delta,Other,AY.125,Other
2021-07-19,Delta,Other,AY.43,Other
2021-07-19,Delta,Other,AY.42,Other
2021-07-20,Delta,Other,AY.43,Other
2021-07-19,Delta,Other,AY.43,Other
2021-07-19,Delta,Other,AY.43,Other
2021-07-19,Delta,Other,AY.42,Other
2021-07-19,Delta,Other,AY.5.4,Other
2021-07-19,Delta,Other,AY.43,Other
2021-07-24,Delta,Other,AY.43,Other
2021-07-23,Delta,Other,AY.43,Other
2021-07-21,Delta,Other,AY.43,Other
2021-07-19,Delta,Other,AY.43,Other
2021-07-19,Delta,Other,AY.98.1,Other
2021-07-19,Delta,Other,AY.43,Other
2021-07-23,Delta,Other,AY.43,Other
2021-07-20,Delta,Other,AY.98.1,Other
2021-07-21,Delta,Other,AY.43,Other
2021-07-23,Delta,Other,AY.122,Other
2021-07-23,Delta,Other,AY.43,Other
2021-07-19,Delta,Other,AY.42,Other
2021-07-19,Delta,Other,AY.43,Other
2021-07-24,Delta,Other,AY.42,Other
2021-07-21,Delta,Other,AY.43,Other
2021-07-23,Delta,Other,AY.43,Other
2021-07-23,Delta,Other,AY.43,Other
2021-07-14,Delta,Other,AY.42,Other
2021-07-09,Delta,Other,AY.43,Other
2021-07-14,Alpha,Other,B.1.1.7,Other
2021-07-16,Delta,Other,AY.43,Other
2021-07-15,Delta,Other,AY.43,Other
2021-07-14,Delta,Other,AY.125,Other
2021-07-12,Delta,Other,AY.42,Other
2021-07-04,Alpha,Other,B.1.1.7,Other
2021-07-26,Delta,Other,AY.43,Other
2021-07-23,Delta,Other,AY.43,Other
2021-07-05,Delta,Other,AY.42,Other
2021-07-07,Delta,Other,AY.43,Other
2021-07-13,Delta,Other,AY.43,Other
2021-07-13,Delta,Other,AY.43,Other
2021-07-13,Delta,Other,AY.42,Other
2021-07-23,Delta,Other,AY.42,Other
2021-07-23,Delta,Other,AY.43,Other
2021-07-23,Delta,Other,AY.43,Other
2021-07-23,Delta,Other,AY.43,Other
2021-07-23,Delta,Other,AY.125,Other
2021-07-23,Delta,Other,AY.42,Other
2021-07-26,Delta,Other,AY.43,Other
2021-07-23,Delta,Other,AY.42,Other
2021-07-13,Delta,Other,AY.43,Other
2021-07-23,Delta,Other,AY.71,Other
2021-07-26,Delta,Other,AY.43,Other
2021-07-23,Delta,Other,AY.42,Other
2021-07-23,Delta,Other,AY.43,Other
2021-07-23,Delta,Other,AY.43,Other
2021-07-26,Delta,Other,AY.43,Other
2021-07-26,Delta,Other,AY.43,Other
2021-07-23,Delta,Other,AY.43,Other
2021-07-13,Delta,Other,AY.43,Other
2021-07-24,Delta,Other,AY.43,Other
2021-07-26,Delta,Other,AY.43,Other
2021-07-16,Delta,Other,AY.43,Other
2021-07-14,Delta,Other,AY.43,Other
2021-07-25,Delta,Other,AY.43,Other
2021-07-23,Delta,Other,AY.43,Other
2021-07-23,Delta,Other,AY.43,Other
2021-07-27,Delta,Other,AY.5,Other
2021-07-27,Alpha,Other,B.1.1.7,Other
2021-07-27,Delta,Other,AY.43,Other
2021-07-23,Delta,Other,AY.43,Other
2021-07-14,Delta,Other,AY.4,Other
2021-07-18,Delta,Other,AY.53,Other
2021-07-27,Delta,Other,AY.42,Other
2021-07-27,Delta,Other,AY.43,Other
2021-07-27,Delta,Other,AY.42,Other
2021-07-22,Delta,Other,AY.42,Other
2021-07-22,Delta,Other,AY.125,Other
2021-07-20,Delta,Other,AY.43,Other
2021-07-20,Delta,Other,AY.43,Other
2021-07-19,Delta,Other,AY.43,Other
2021-07-19,Delta,Other,AY.43,Other
2021-07-21,Delta,Other,AY.43,Other
2021-07-19,Delta,Other,B.1.617.2,Other
2021-07-22,Delta,Other,AY.98.1,Other
2021-07-23,Delta,Other,AY.43,Other
2021-07-14,Delta,Other,AY.43,Other
2021-07-13,Iota,Other,B.1.621,Other
2021-07-23,Delta,Other,AY.43,Other
2021-07-20,Delta,Other,AY.42,Other
2021-07-02,Delta,Other,AY.43,Other
2021-07-24,Delta,Other,AY.43,Other
2021-07-08,Delta,Other,AY.43,Other
2021-07-23,Delta,Other,AY.43,Other
2021-07-23,Delta,Other,AY.43,Other
2021-07-20,Delta,Other,AY.43,Other
2021-07-18,Delta,Other,AY.98.1,Other
2021-07-18,Delta,Other,AY.43,Other
2021-07-20,Delta,Other,AY.43,Other
2021-06-29,Delta,Other,AY.53,Other
2021-07-14,Alpha,Other,B.1.1.7,Other
2021-06-28,Delta,Other,AY.53,Other
2021-06-29,Alpha,Other,B.1.1.7,Other
2021-07-24,Delta,Other,AY.43,Other
2021-07-22,Delta,Other,AY.122,Other
2021-07-24,Delta,Other,AY.43,Other
2021-07-24,Delta,Other,AY.42,Other
2021-07-21,Delta,Other,AY.43,Other
2021-07-28,Delta,Other,AY.42,Other
2021-07-19,Delta,Other,AY.43,Other
2021-07-22,Delta,Other,AY.43,Other
2021-07-19,Delta,Other,AY.98.1,Other
2021-07-20,Delta,Other,AY.43,Other
2021-07-20,Delta,Other,AY.43,Other
2021-07-21,Delta,Other,AY.43,Other
2021-07-21,Delta,Other,AY.43,Other
2021-07-15,Delta,Other,AY.43,Other
2021-07-19,Delta,Other,AY.42,Other
2021-07-24,Delta,Other,AY.43,Other
2021-07-28,Delta,Other,AY.98.1,Other
2021-07-28,Delta,Other,AY.43,Other
2021-07-22,Delta,Other,AY.43,Other
2021-07-22,Delta,Other,AY.43,Other
2021-07-23,Delta,Other,AY.43,Other
2021-07-20,Delta,Other,AY.43,Other
2021-07-21,Delta,Other,AY.43,Other
2021-07-21,Delta,Other,AY.125,Other
2021-07-09,Delta,Other,AY.43,Other
2021-07-09,Delta,Other,AY.42,Other
2021-07-12,Delta,Other,AY.43,Other
2021-07-22,Delta,Other,AY.43,Other
2021-07-23,Delta,Other,AY.43,Other
2021-07-24,Delta,Other,AY.43,Other
2021-07-24,Delta,Other,AY.43,Other
2021-07-24,Delta,Other,AY.43,Other
2021-07-09,Delta,Other,AY.43,Other
2021-07-10,Delta,Other,AY.42,Other
2021-07-09,Alpha,Other,B.1.1.7,Other
2021-07-05,Delta,Other,AY.43,Other
2021-07-28,Delta,Other,AY.43,Other
2021-07-05,Delta,Other,AY.43,Other
2021-07-28,Delta,Other,AY.125,Other
2021-07-28,Delta,Other,AY.42,Other
2021-07-26,Delta,Other,AY.125,Other
2021-07-22,Delta,Other,AY.42,Other
2021-07-26,Delta,Other,AY.43,Other
2021-07-26,Delta,Other,AY.43,Other
2021-07-26,Delta,Other,AY.43,Other
2021-07-26,Delta,Other,AY.43,Other
2021-07-24,Delta,Other,AY.42,Other
2021-07-26,Delta,Other,AY.43,Other
2021-07-26,Delta,Other,AY.43,Other
2021-07-26,Delta,Other,AY.5,Other
2021-07-26,Delta,Other,AY.42,Other
2021-07-26,Delta,Other,AY.43,Other
2021-07-26,Delta,Other,AY.43,Other
2021-07-23,Delta,Other,AY.43,Other
2021-07-26,Delta,Other,AY.43,Other
2021-07-26,Delta,Other,AY.125,Other
2021-07-26,Delta,Other,AY.43,Other
2021-07-26,Delta,Other,AY.43,Other
2021-07-24,Delta,Other,AY.42,Other
2021-07-28,Delta,Other,AY.98.1,Other
2021-07-28,Delta,Other,AY.43,Other
2021-07-28,Delta,Other,AY.43,Other
2021-07-26,Delta,Other,AY.42,Other
2021-07-28,Delta,Other,AY.43,Other
2021-07-20,Delta,Other,AY.5,Other
2021-07-16,Delta,Other,AY.43,Other
2021-07-26,Delta,Other,AY.43,Other
2021-07-24,Delta,Other,AY.5,Other
2021-07-24,Delta,Other,AY.43,Other
2021-07-23,Delta,Other,AY.43,Other
2021-07-23,Delta,Other,AY.43,Other
2021-07-23,Delta,Other,B.1.617.2,Other
2021-07-21,Delta,Other,AY.43,Other
2021-07-26,Delta,Other,B.1.617.2,Other
2021-07-22,Delta,Other,AY.43,Other
2021-07-26,Delta,Other,AY.122,Other
2021-07-21,Delta,Other,AY.43,Other
2021-07-26,Delta,Other,AY.122,Other
2021-07-14,Delta,Other,AY.43,Other
2021-07-13,Delta,Other,AY.43,Other
2021-07-26,Delta,Other,AY.43,Other
2021-07-28,Delta,Other,AY.43,Other
2021-07-27,Delta,Other,AY.43,Other
2021-07-16,Delta,Other,AY.98.1,Other
2021-07-27,Delta,Other,AY.43,Other
2021-07-07,Delta,Other,AY.43,Other
2021-07-26,Delta,Other,AY.44,Other
2021-07-29,Delta,Other,AY.43,Other
2021-07-28,Delta,Other,AY.125,Other
2021-07-27,Delta,Other,AY.42,Other
2021-07-27,Delta,Other,AY.43,Other
2021-07-27,Delta,Other,AY.43,Other
2021-07-23,Delta,Other,AY.43,Other
2021-07-29,Delta,Other,AY.43,Other
2021-07-11,Delta,Other,AY.125,Other
2021-07-26,Delta,Other,AY.43,Other
2021-07-29,Delta,Other,AY.43,Other
2021-07-28,Delta,Other,AY.43,Other
2021-07-28,Delta,Other,AY.43,Other
2021-07-27,Delta,Other,AY.43,Other
2021-07-27,Delta,Other,AY.42,Other
2021-07-18,Delta,Other,AY.125,Other
2021-07-22,Delta,Other,AY.43,Other
2021-07-29,Delta,Other,AY.43,Other
2021-07-14,Delta,Other,AY.43,Other
2021-07-26,Delta,Other,AY.5,Other
2021-07-28,Delta,Other,AY.43,Other
2021-07-28,Delta,Other,AY.98.1,Other
2021-07-27,Delta,Other,AY.43,Other
2021-07-27,Delta,Other,AY.42,Other
2021-07-27,Delta,Other,AY.43,Other
2021-07-16,Delta,Other,AY.43,Other
2021-07-20,Delta,Other,AY.43,Other
2021-07-15,Delta,Other,AY.43,Other
2021-07-29,Delta,Other,AY.43,Other
2021-07-09,Delta,Other,AY.43,Other
2021-07-29,Delta,Other,AY.43,Other
2021-07-28,Delta,Other,AY.125,Other
2021-07-28,Delta,Other,AY.43,Other
2021-07-27,Delta,Other,AY.43,Other
2021-07-27,Delta,Other,AY.43,Other
2021-07-27,Delta,Other,AY.43,Other
2021-07-14,Delta,Other,AY.43,Other
2021-07-19,Delta,Other,AY.125,Other
2021-07-06,Delta,Other,AY.43,Other
2021-07-28,Delta,Other,AY.43,Other
2021-07-28,Delta,Other,AY.42,Other
2021-07-28,Delta,Other,AY.43,Other
2021-07-17,Delta,Other,AY.43,Other
2021-07-26,Delta,Other,AY.43,Other
2021-07-16,Delta,Other,AY.125,Other
2021-07-04,Delta,Other,AY.43,Other
2021-07-28,Delta,Other,AY.33,Other
2021-07-28,Delta,Other,AY.43,Other
2021-07-27,Delta,Other,AY.43,Other
2021-07-27,Delta,Other,AY.43,Other
2021-07-27,Delta,Other,AY.43,Other
2021-07-28,Delta,Other,AY.43,Other
2021-07-02,B.1.177 (European),Other,B.1.177,Other
2021-07-16,Delta,Other,AY.43,Other
2021-07-29,Delta,Other,AY.42,Other
2021-07-28,Delta,Other,AY.43,Other
2021-07-28,Delta,Other,AY.43,Other
2021-07-28,Delta,Other,AY.125,Other
2021-07-28,Delta,Other,AY.42,Other
2021-07-27,Delta,Other,AY.43,Other
2021-07-27,Delta,Other,AY.43,Other
2021-07-27,Delta,Other,AY.43,Other
2021-07-16,Delta,Other,AY.98.1,Other
2021-07-14,Delta,Other,AY.42,Other
2021-08-03,Delta,Other,AY.43,Other
2021-08-03,Delta,Other,AY.42,Other
2021-07-28,Delta,Other,AY.43,Other
2021-07-30,Delta,Other,AY.43,Other
2021-07-28,Delta,Other,AY.125,Other
2021-07-30,Delta,Other,AY.53,Other
2021-07-30,Delta,Other,AY.43,Other
2021-08-03,Delta,Other,AY.42,Other
2021-07-16,Delta,Other,AY.43,Other
2021-07-26,Delta,Other,AY.42,Other
2021-07-26,Delta,Other,AY.43,Other
2021-07-26,Delta,Other,AY.43,Other
2021-07-26,Delta,Other,AY.42,Other
2021-07-26,Delta,Other,AY.42,Other
2021-07-26,Delta,Other,AY.43,Other
2021-07-28,Delta,Other,AY.125,Other
2021-07-26,Delta,Other,AY.42,Other
2021-07-26,Delta,Other,AY.43,Other
2021-07-26,Delta,Other,AY.43,Other
2021-07-26,Delta,Other,AY.43,Other
2021-07-30,Delta,Other,AY.42,Other
2021-07-30,Delta,Other,AY.43,Other
2021-07-27,Delta,Other,AY.43,Other
2021-07-29,Delta,Other,AY.43,Other
2021-07-28,Delta,Other,AY.43,Other
2021-07-09,Delta,Other,AY.43,Other
2021-07-27,Delta,Other,AY.42,Other
2021-07-27,Delta,Other,AY.43,Other
2021-07-27,Delta,Other,AY.43,Other
2021-08-02,Delta,Other,AY.42,Other
2021-08-02,Delta,Other,AY.42,Other
2021-08-02,Delta,Other,AY.42,Other
2021-08-02,Delta,Other,AY.5,Other
2021-08-02,Delta,Other,AY.5,Other
2021-08-02,Delta,Other,AY.43,Other
2021-06-28,Delta,Other,AY.43,Other
2021-08-02,Delta,Other,AY.43,Other
2021-07-22,Delta,Other,AY.42,Other
2021-06-29,Alpha,Other,B.1.1.7,Other
2021-08-02,Delta,Other,AY.43,Other
2021-08-01,Delta,Other,AY.43,Other
2021-07-31,Delta,Other,AY.43,Other
2021-07-30,Delta,Other,AY.43,Other
2021-07-31,Delta,Other,AY.43,Other
2021-07-30,Delta,Other,AY.5,Other
2021-07-30,Delta,Other,AY.43,Other
2021-08-02,Delta,Other,AY.43,Other
2021-07-30,Delta,Other,AY.43,Other
2021-07-12,Delta,Other,AY.43,Other
2021-06-28,Delta,Other,AY.42,Other
2021-07-30,Delta,Other,AY.98.1,Other
2021-07-30,Delta,Other,AY.43,Other
2021-06-25,Gamma/P1,Other,P.1.7,Other
2021-08-02,Delta,Other,AY.43,Other
2021-07-30,Delta,Other,AY.9.2,Other
2021-07-30,Delta,Other,AY.43,Other
2021-07-30,Delta,Other,AY.43,Other
2021-07-30,Delta,Other,AY.43,Other
2021-07-30,Delta,Other,AY.5,Other
2021-07-23,Delta,Other,AY.42,Other
2021-07-01,Delta,Other,AY.43,Other
2021-08-02,Delta,Other,AY.43,Other
2021-07-27,Delta,Other,AY.43,Other
2021-07-29,Delta,Other,AY.98.1,Other
2021-07-27,Delta,Other,AY.43,Other
2021-07-27,Delta,Other,AY.42,Other
2021-07-30,Delta,Other,AY.43,Other
2021-07-30,Gamma/P1,Other,P.1.7,Other
2021-07-29,Delta,Other,AY.125,Other
2021-07-30,Delta,Other,AY.43,Other
2021-07-28,Delta,Other,AY.125,Other
2021-07-30,Delta,Other,AY.43,Other
2021-07-28,Delta,Other,AY.98.1,Other
2021-07-28,Delta,Other,AY.43,Other
2021-07-28,Delta,Other,AY.43,Other
2021-07-30,Delta,Other,AY.43,Other
2021-07-29,Delta,Other,AY.125,Other
2021-07-30,Delta,Other,B.1.617.2,Other
2021-07-29,Delta,Other,AY.43,Other
2021-07-28,Delta,Other,AY.43,Other
2021-07-27,Delta,Other,AY.43,Other
2021-07-29,Delta,Other,AY.43,Other
2021-07-29,Delta,Other,AY.43,Other
2021-07-30,Delta,Other,AY.42,Other
2021-07-27,Delta,Other,AY.43,Other
2021-07-30,Delta,Other,AY.43,Other
2021-07-30,Delta,Other,AY.43,Other
2021-07-29,Delta,Other,AY.43,Other
2021-07-15,Delta,Other,AY.43,Other
2021-07-16,Delta,Other,AY.42,Other
2021-07-15,Delta,Other,AY.43,Other
2021-07-16,Delta,Other,AY.43,Other
2021-07-08,Delta,Other,AY.43,Other
2021-07-15,Delta,Other,AY.98.1,Other
2021-07-20,Delta,Other,AY.43,Other
2021-07-04,Delta,Other,AY.42,Other
2021-07-27,Delta,Other,AY.43,Other
2021-07-28,Delta,Other,AY.43,Other
2021-07-23,Delta,Other,AY.43,Other
2021-07-16,Alpha,Other,B.1.1.7,Other
2021-07-19,Delta,Other,AY.42,Other
2021-07-12,Delta,Other,AY.42,Other
2021-07-23,Delta,Other,AY.43,Other
2021-07-14,Delta,Other,AY.43,Other
2021-07-01,Delta,Other,AY.42,Other
2021-07-27,Delta,Other,AY.43,Other
2021-08-02,Delta,Other,AY.43,Other
2021-08-02,Delta,Other,AY.125,Other
2021-07-30,Delta,Other,AY.43,Other
2021-07-30,Delta,Other,AY.43,Other
2021-07-30,Delta,Other,AY.43,Other
2021-07-20,Delta,Other,AY.43,Other
2021-07-18,Delta,Other,AY.43,Other
2021-07-08,Gamma/P1,Other,P.1,Other
2021-07-19,Delta,Other,AY.42,Other
2021-07-31,Delta,Other,AY.125,Other
2021-07-27,Delta,Other,AY.42,Other
2021-07-27,Delta,Other,AY.43,Other
2021-07-27,Delta,Other,AY.43,Other
2021-07-27,Delta,Other,AY.43,Other
2021-07-26,Delta,Other,AY.43,Other
2021-07-29,Delta,Other,AY.43,Other
2021-07-28,Delta,Other,AY.43,Other
2021-07-30,Delta,Other,AY.98.1,Other
2021-07-30,Delta,Other,AY.98.1,Other
2021-07-30,Delta,Other,AY.42,Other
2021-07-29,Delta,Other,AY.42,Other
2021-07-30,Delta,Other,AY.43,Other
2021-07-26,Delta,Other,AY.43,Other
2021-07-29,Delta,Other,AY.43,Other
2021-07-26,Delta,Other,AY.42,Other
2021-07-27,Delta,Other,AY.43,Other
2021-07-27,Delta,Other,AY.43,Other
2021-07-30,Delta,Other,AY.43,Other
2021-07-28,Delta,Other,AY.43,Other
2021-07-29,Delta,Other,AY.43,Other
2021-07-29,Delta,Other,AY.43,Other
2021-07-29,Delta,Other,AY.43,Other
2021-07-29,Delta,Other,AY.43,Other
2021-07-29,Delta,Other,AY.43,Other
2021-07-29,Delta,Other,AY.43,Other
2021-07-29,Gamma/P1,Other,P.1.7,Other
2021-07-29,Delta,Other,AY.43,Other
2021-07-26,Delta,Other,AY.43,Other
2021-07-30,Delta,Other,AY.98.1,Other
2021-07-26,Delta,Other,AY.43,Other
2021-07-26,Delta,Other,AY.42,Other
2021-07-28,Delta,Other,AY.122,Other
2021-07-30,Delta,Other,AY.43,Other
2021-07-30,Delta,Other,AY.43,Other
2021-07-30,Delta,Other,AY.43,Other
2021-07-30,Delta,Other,AY.43,Other
2021-07-28,Delta,Other,AY.43,Other
2021-07-29,Delta,Other,AY.5,Other
2021-07-28,Delta,Other,AY.43,Other
2021-07-29,Delta,Other,AY.42,Other
2021-07-27,Delta,Other,AY.43,Other
2021-07-27,Delta,Other,AY.42,Other
2021-07-28,Delta,Other,AY.43,Other
2021-07-29,Delta,Other,AY.125,Other
2021-07-27,Delta,Other,AY.43,Other
2021-07-27,Delta,Other,AY.5,Other
2021-07-27,Delta,Other,AY.43,Other
2021-07-28,Delta,Other,AY.43,Other
2021-07-26,Delta,Other,AY.43,Other
2021-07-27,Delta,Other,AY.43,Other
2021-07-29,Delta,Other,AY.43,Other
2021-07-30,Delta,Other,AY.43,Other
2021-07-28,Delta,Other,B.1.617.2,Other
2021-07-26,Delta,Other,AY.43,Other
2021-07-30,Delta,Other,AY.125,Other
2021-07-27,Delta,Other,AY.43,Other
2021-07-24,Delta,Other,AY.43,Other
2021-08-01,Delta,Other,AY.26,Other
2021-07-29,Delta,Other,AY.98.1,Other
2021-07-26,Delta,Other,AY.43,Other
2021-07-28,Delta,Other,AY.42,Other
2021-07-28,Delta,Other,AY.43,Other
2021-07-26,Delta,Other,AY.43,Other
2021-08-03,Delta,Other,AY.43,Other
2021-08-03,Delta,Other,AY.42,Other
2021-07-28,Delta,Other,AY.43,Other
2021-07-28,Delta,Other,AY.43,Other
2021-07-28,Delta,Other,AY.98.1,Other
2021-08-03,Delta,Other,AY.43,Other
2021-08-03,Delta,Other,AY.42,Other
2021-08-03,Delta,Other,B.1.617.2,Other
2021-08-03,Alpha,Other,B.1.1.7,Other
2021-08-03,Delta,Other,AY.43,Other
2021-08-03,Delta,Other,AY.42,Other
2021-08-03,Gamma/P1,Other,P.1.7,Other
2021-08-03,Alpha,Other,B.1.1.7,Other
2021-08-04,Delta,Other,AY.43,Other
2021-07-20,Delta,Other,AY.43,Other
2021-08-06,Delta,Other,AY.5,Other
2021-07-26,Delta,Other,AY.43,Other
2021-08-04,Delta,Other,AY.43,Other
2021-08-06,Delta,Other,AY.42,Other
2021-08-02,Delta,Other,AY.5,Other
2021-07-26,Delta,Other,AY.43,Other
2021-08-06,Delta,Other,AY.43,Other
2021-07-26,Delta,Other,AY.43,Other
2021-08-06,Delta,Other,AY.5,Other
2021-08-02,Delta,Other,B.1.617.2,Other
2021-08-06,Delta,Other,AY.43,Other
2021-07-30,Delta,Other,AY.43,Other
2021-08-06,Gamma/P1,Other,P.1.7,Other
2021-08-04,Delta,Other,AY.43,Other
2021-08-06,Delta,Other,B.1.617.2,Other
2021-08-06,Delta,Other,AY.4,Other
2021-08-04,Delta,Other,AY.43,Other
2021-07-20,Delta,Other,AY.98.1,Other
2021-08-06,Gamma/P1,Other,P.1.7,Other
2021-07-14,Delta,Other,AY.43,Other
2021-08-02,Delta,Other,AY.43,Other
2021-08-02,Delta,Other,AY.39,Other
2021-07-13,Delta,Other,AY.43,Other
2021-08-02,Delta,Other,AY.43,Other
2021-08-02,Delta,Other,AY.43,Other
2021-07-29,Delta,Other,AY.43,Other
2021-07-29,Delta,Other,AY.43,Other
2021-07-29,Delta,Other,AY.43,Other
2021-07-29,Gamma/P1,Other,P.1,Other
2021-08-02,Delta,Other,AY.42,Other
2021-07-16,Delta,Other,AY.43,Other
2021-07-14,Delta,Other,AY.43,Other
2021-07-15,Delta,Other,AY.43,Other
2021-07-23,Delta,Other,AY.122,Other
2021-08-02,Delta,Other,AY.43,Other
2021-08-02,Delta,Other,AY.43,Other
2021-08-02,Delta,Other,AY.43,Other
2021-07-29,Delta,Other,AY.5,Other
2021-08-02,Delta,Other,AY.43,Other
2021-07-29,Delta,Other,AY.43,Other
2021-08-02,Delta,Other,AY.125,Other
2021-08-02,Delta,Other,AY.43,Other
2021-07-31,Delta,Other,AY.43,Other
2021-08-02,Delta,Other,AY.43,Other
2021-08-02,Delta,Other,AY.43,Other
2021-08-02,Delta,Other,AY.43,Other
2021-08-02,Delta,Other,AY.53,Other
2021-08-02,Delta,Other,AY.9.2,Other
2021-08-02,Delta,Other,AY.41,Other
2021-08-02,Delta,Other,AY.125,Other
2021-08-02,Delta,Other,AY.43,Other
2021-08-01,Delta,Other,AY.43,Other
2021-08-02,Delta,Other,AY.43,Other
2021-08-02,Delta,Other,AY.42,Other
2021-08-02,Delta,Other,AY.43,Other
2021-07-31,Delta,Other,AY.43,Other
2021-08-02,Delta,Other,AY.43,Other
2021-08-01,Delta,Other,AY.43,Other
2021-08-02,Delta,Other,AY.43,Other
2021-08-02,Delta,Other,AY.43,Other
2021-07-26,Delta,Other,AY.125,Other
2021-08-03,Delta,Other,AY.42,Other
2021-07-06,Alpha,Other,B.1.1.7,Other
2021-07-16,Delta,Other,AY.43,Other
2021-08-02,Delta,Other,AY.42,Other
2021-08-03,Delta,Other,AY.43,Other
2021-07-26,Delta,Other,AY.43,Other
2021-08-06,Delta,Other,AY.43,Other
2021-08-04,Delta,Other,AY.43,Other
2021-08-04,Delta,Other,AY.43,Other
2021-07-26,Delta,Other,AY.43,Other
2021-07-14,Delta,Other,AY.43,Other
2021-08-02,Delta,Other,AY.43,Other
2021-08-02,Delta,Other,AY.5,Other
2021-08-02,Delta,Other,AY.43,Other
2021-08-02,Delta,Other,AY.43,Other
2021-08-02,Delta,Other,AY.43,Other
2021-08-02,Delta,Other,AY.43,Other
2021-08-02,Delta,Other,AY.43,Other
2021-08-02,Delta,Other,AY.43,Other
2021-08-02,Delta,Other,AY.43,Other
2021-07-27,Delta,Other,AY.125,Other
2021-07-30,Delta,Other,AY.43,Other
2021-07-29,Delta,Other,AY.43,Other
2021-07-28,Delta,Other,AY.43,Other
2021-08-02,Delta,Other,AY.43,Other
2021-08-02,Delta,Other,AY.43,Other
2021-07-29,Delta,Other,AY.42,Other
2021-07-29,Delta,Other,AY.43,Other
2021-07-29,Delta,Other,AY.43,Other
2021-07-29,Delta,Other,AY.125,Other
2021-07-29,Delta,Other,AY.43,Other
2021-07-29,Delta,Other,AY.125,Other
2021-08-02,Delta,Other,AY.43,Other
2021-08-02,Delta,Other,AY.43,Other
2021-08-02,Delta,Other,AY.42,Other
2021-08-02,Delta,Other,AY.53,Other
2021-08-02,Delta,Other,AY.4,Other
2021-08-02,Delta,Other,AY.43,Other
2021-08-02,Delta,Other,AY.43,Other
2021-08-02,Delta,Other,AY.43,Other
2021-08-02,Delta,Other,AY.43,Other
2021-08-02,Delta,Other,AY.43,Other
2021-08-02,Delta,Other,AY.42,Other
2021-08-02,Delta,Other,AY.43,Other
2021-08-02,Delta,Other,AY.43,Other
2021-07-13,Delta,Other,AY.98.1,Other
2021-07-01,Delta,Other,AY.5,Other
2021-07-08,Delta,Other,AY.125,Other
2021-07-15,Delta,Other,AY.42,Other
